us,Red,IR,Ratio,Ambient,drdt,ddrdt,Notes
1745427839487,2309,7047,0.3277
1745427839488,2307,7082,0.3258
1745427839520,2307,7107,0.3247
1745427839553,2308,7117,0.3243
1745427839588,2307,7110,0.3245
1745427839620,2303,7091,0.3248
1745427839654,2295,7069,0.3246
1745427839686,2281,7056,0.3232
1745427839708,2264,7060,0.3207
1745427839738,2246,7078,0.3173
1745427839768,2229,7106,0.3137
1745427839800,2217,7134,0.3107
1745427839835,2208,7156,0.3085
1745427839870,2205,7167,0.3076
1745427839894,2207,7167,0.3080
1745427839932,2216,7157,0.3096
1745427839966,2228,7137,0.3121
1745427840001,2241,7114,0.3150
1745427840036,2254,7091,0.3178
1745427840069,2267,7076,0.3204
1745427840088,2284,7073,0.3229
1745427840121,2304,7081,0.3254
1745427840149,2324,7096,0.3275
1745427840195,2336,7107,0.3287
1745427840240,2332,7112,0.3280
1745427840255,2311,7111,0.3251
1745427840267,2279,7109,0.3207
1745427840296,2248,7112,0.3161
1745427840340,2230,7122,0.3131
1745427840379,2233,7139,0.3128
1745427840428,2258,7161,0.3154
1745427840442,2298,7185,0.3198
1745427840479,2342,7208,0.3249
1745427840491,2379,7225,0.3293
1745427840517,2400,7231,0.3320
1745427840554,2400,7225,0.3322
1745427840587,2376,7208,0.3297
1745427840608,2335,7183,0.3250
1745427840638,2284,7156,0.3192
1745427840670,2238,7130,0.3138
1745427840722,2208,7107,0.3107
1745427840753,2206,7089,0.3112
1745427840788,2234,7080,0.3155
1745427840812,2283,7081,0.3224
1745427840847,2337,7090,0.3297
1745427840877,2379,7102,0.3350
1745427840893,2396,7112,0.3369
1745427840923,2387,7116,0.3354
1745427840953,2356,7110,0.3314
1745427840986,2315,7096,0.3263
1745427841020,2275,7079,0.3213
1745427841054,2243,7066,0.3174
1745427841089,2224,7062,0.3149
1745427841122,2215,7068,0.3134
1745427841171,2211,7081,0.3123
1745427841188,2206,7097,0.3108
1745427841219,2196,7111,0.3088
1745427841252,2185,7121,0.3069
1745427841279,2181,7127,0.3060
1745427841315,2185,7136,0.3062
1745427841342,2198,7151,0.3074
1745427841381,2216,7171,0.3090
1745427841402,2235,7188,0.3110
1745427841441,2255,7195,0.3135
1745427841454,2273,7186,0.3163
1745427841502,2284,7164,0.3187
1745427841524,2286,7141,0.3201
1745427841557,2283,7132,0.3201
1745427841586,2283,7145,0.3195
1745427841621,2293,7183,0.3192
1745427841653,2314,7236,0.3198
1745427841674,2343,7289,0.3214
1745427841704,2371,7327,0.3236
1745427841738,2391,7344,0.3255
1745427841774,2399,7339,0.3269
1745427841808,2399,7318,0.3278
1745427841908,2394,7289,0.3284
1745427841919,2389,7258,0.3291
1745427841919,2385,7233,0.3297
1745427841938,2380,7215,0.3299
1745427841961,2373,7204,0.3295
1745427841992,2364,7196,0.3285
1745427842025,2353,7186,0.3274
1745427842072,2341,7176,0.3262
1745427842089,2329,7166,0.3250
1745427842107,2320,7158,0.3242
1745427842137,2315,7152,0.3237
1745427842192,2312,7146,0.3236
1745427842227,2311,7140,0.3236
1745427842243,2309,7134,0.3237
1745427842273,2307,7130,0.3236
1745427842409,2307,7127,0.3236
1745427842417,2307,7126,0.3238
1745427842418,2311,7127,0.3242
1745427842418,2318,7132,0.3250
1745427842486,2329,7142,0.3261
1745427842487,2344,7158,0.3275
1745427842488,2362,7178,0.3291
1745427842524,2379,7201,0.3304
1745427842558,2389,7224,0.3307
1745427842591,2390,7244,0.3299
1745427842622,2385,7261,0.3284
1745427842654,2377,7275,0.3267
1745427842687,2371,7282,0.3257
